Poll_ID,Pollster,PollScore,Sample_Size,Party,PCT,Answer
34103,Arc Insights,-0.7,1499,REP,52,Biden
16581,The Political Matrix/The Listener Group,NA,4043,PSL,54,Biden
68514,Quinnipiac,1.6,14148,IND,46,Biden
39478,Beacon/Shaw,-1.2,8272,CON,47,Trump
42238,HarrisX/Harris Poll,-1.5,3945,REP,57,Kennedy
30993,Focaldata,-0.3,5334,PSL,48,Biden
54497,NORC,0,3972,LIB,56,Kennedy
75325,Research America,0.1,24910,IND,55,Biden
14463,Big Data Poll,-0.7,9356,PSL,39,Trump
4587,Fleming & Associates,-1,18666,REP,49,Stein
79963,Probolsky Research,-0.7,24934,GRE,51,Trump
52414,Focaldata,-0.9,9753,REP,52,Trump
2846,PRRI,0.4,8756,PSL,49,Haley
43422,Causeway Solutions,1.6,9510,CON,42,Biden
86337,NORC,-1,8780,REP,49,Kennedy
2721,Gonzales Research & Media Services,0.4,3785,DEM,51,Biden
21986,High Point University,-0.3,24201,PSL,65,West
14732,Yale Youth Poll,-0.2,9867,DEM,43,Biden
80144,U. Rhode Island,-0.6,2918,LIB,57,Oliver
38143,GQR,0.1,9684,OTH,51,Harris
58714,Franklin and Marshall College,NA,12413,LIB,42,Harris
10667,Ipsos,-0.1,25274,LIB,42,DeSantis
42734,The Political Matrix/The Listener Group,-0.9,1208,CON,53,Trump
76852,Manhattan Institute,-0.3,21257,REP,49,Trump
46417,Arc Insights,-0.4,21674,GRE,61,Trump
79837,Impact Research,-1.3,10957,UNK,42,Trump
30509,Chism Strategies,-0.9,17439,IND,49,Trump
81662,Targoz Market Research,-0.7,9005,LIB,41,Trump
61496,Washington Post/George Mason University,-1.2,9361,DEM,49,West
81576,Texas Lyceum,-0.8,8885,CON,55,Harris
51541,Bendixen & Amandi International,0.7,277,OTH,48,Trump
62684,Angus Reid,-1.5,10626,PSL,54,Stein
17329,OH Predictive Insights / MBQF,0.7,4062,OTH,44,Biden
35954,1892 Polling,-1.3,6492,OTH,57,Trump
12844,Impact Research,1.6,2246,DEM,62,Oliver
29815,Cherry Communications,-0.9,5290,OTH,53,Biden
79839,Global Strategy Group,-0.1,19879,CON,60,Trump
70111,AtlasIntel,-0.3,21681,REP,46,Ballay
20259,Research Co.,-0.7,22374,CON,47,Biden
21594,Florida Atlantic University/Mainstreet Research,0.1,22312,GRE,59,Trump
21009,Morning Consult,-0.2,7594,IND,40,West
21237,Data for Progress,-0.7,11146,IND,46,Trump
79324,Targoz Market Research,-0.1,17966,PSL,63,Trump
88088,Hart/POS,-1.3,11063,PSL,47,Trump
48859,Causeway Solutions,1.6,5392,IND,45,Biden
87704,Probolsky Research,1.7,15349,PSL,59,Trump
59087,SSRS,0.7,18941,LIB,55,Trump
66012,SSRS,-0.2,3575,IND,61,Biden
57311,McCourtney Institute/YouGov,0,22137,UNK,56,Trump
13472,Tarrance,-1.1,6563,REP,50,Trump
57475,Let's Preserve the American Dream,1.6,1943,CON,64,Biden
62509,Tulchin Research,-0.7,7747,CON,48,Trump
72695,Split Ticket,0.6,21362,OTH,52,Biden
39411,Christopher Newport U.,-1.3,3716,UNK,47,Trump
64,Pan Atlantic Research,-1.3,6152,UNK,44,Harris
1838,Meredith College,-0.6,20332,DEM,50,Stein
4214,PEM Management Corporation,1.7,12997,GRE,40,Oliver
88294,Praecones Analytica,-0.3,3710,REP,44,Biden
802,Gonzales Research & Media Services,-1.1,9207,CON,60,Biden
39850,SoCal Strategies,-1.5,8507,LIB,62,Kennedy
52513,Capitol Weekly,-0.5,7317,UNK,38,Harris
62932,Data Viewpoint,-0.3,14358,REP,46,Trump
58449,Schoen Cooperman,0.7,20857,IND,44,Biden
36410,SurveyMonkey,0,25642,PSL,58,Biden
40267,PPP,-0.4,4643,IND,59,Biden
6295,HarrisX/Harris Poll,-0.6,21497,CON,40,Biden
33146,High Point University,NA,3750,IND,45,Biden
85972,SoCal Strategies,-0.9,6641,UNK,51,Biden
47332,Survey Center on American Life,1.7,21468,IND,43,Trump
46544,Marquette Law School,0.4,8470,PSL,48,Biden
50882,Bendixen & Amandi International,-1.5,23680,PSL,52,Harris
22882,Split Ticket,-1.1,11603,DEM,51,West
54506,Metropolitan Research,-0.8,12593,DEM,49,Trump
54863,ABC/Washington Post,-0.6,19725,LIB,53,Harris
71082,J.L. Partners,-0.5,6285,LIB,41,Harris
68206,Blueprint Polling,-1.2,16857,DEM,51,Trump
57170,Hart/POS,0.3,21496,UNK,42,Biden
25009,University of Massachusetts Lowell/YouGov,0.7,23239,GRE,33,Stein
61566,Target Insyght,-1.3,787,PSL,55,Biden
46382,Kaiser Family Foundation,0.2,9655,REP,54,Trump
79596,Kaplan Strategies,-0.7,17928,GRE,48,Biden
59973,NORC,-1.5,14250,REP,54,Biden
11265,Patriot Polling,NA,17624,GRE,56,Kennedy
66283,U. Massachusetts - Lowell,-0.8,1055,IND,46,Trump
20166,WPAi,1.7,25321,PSL,58,Biden
53567,Murphy Nasica & Associates,-0.1,7020,UNK,53,Biden
65214,OnMessage Inc.,-0.6,5269,DEM,51,Biden
22375,Benenson Strategy Group/GS Strategy Group,0.6,16181,OTH,57,Stein
73268,Bendixen & Amandi International,0,1248,DEM,57,Biden
87618,The Tyson Group,NA,22164,UNK,47,Trump
77229,Slingshot Strategies,-0.4,17729,DEM,54,Biden
86042,Hart/POS,1.7,2375,UNK,49,Biden
87180,Texas Hispanic Policy Foundation,0.1,6159,LIB,52,Biden
28794,Ohio Northern University Institute for Civics and Public Policy,-0.9,5407,IND,56,DeSantis
16734,Global Strategy Group,-0.1,8000,DEM,65,West
75561,BK Strategies,-1.5,16651,PSL,58,Trump
30380,Washington Post/George Mason University,-0.3,1116,PSL,48,Trump
174,Global Strategy Group,0.1,13167,REP,54,Harris
73609,Quantus Insights,0,8490,GRE,54,Trump
79426,SoCal Research,NA,22527,DEM,50,Kennedy
31351,Embold Research,-1.3,17665,PSL,47,Kennedy
6530,Fabrizio/Impact,-0.3,930,LIB,54,Biden
39907,Iron Light,0.6,18172,OTH,50,Biden
32525,Fabrizio Ward,-1.1,19478,LIB,49,Trump
3476,Texas Lyceum,-0.9,5082,UNK,44,Trump
66058,SurveyUSA/High Point University,-0.9,5856,CON,42,Stein
55353,UpOne Insights/BSG,0.1,24230,REP,42,Harris
38133,Hendrix College,-0.7,13365,CON,47,Kennedy
57518,Dan Jones,-0.8,10735,REP,47,Oliver
54571,Marquette Law School,-1.3,4334,OTH,51,Trump
24574,SoonerPoll.com,NA,25967,UNK,53,Biden
30678,SurveyMonkey,0.4,12545,GRE,50,Kennedy
71006,Torchlight Strategies,0.3,15998,GRE,51,Trump
69051,Suffolk,-0.6,416,REP,68,Trump
12856,Kaplan Strategies,0.4,20607,PSL,46,Harris
56810,Torchlight Strategies,0.6,3345,UNK,63,West
53308,SSRS,-0.2,20922,UNK,48,Trump
51560,American Pulse,-1,14544,DEM,49,Trump
87929,Bendixen & Amandi International,-0.8,21409,DEM,60,Stein
50024,Leger,0.3,26042,GRE,53,Stein
68008,NORC,-0.5,8285,UNK,66,Trump
67799,North Star Opinion Research,-0.5,11046,GRE,41,Biden
40888,Chism Strategies,0.6,15289,CON,56,Newsom
88234,Texas Hispanic Policy Foundation,-1,18527,DEM,51,Harris
64032,USC Dornsife/CSU Long Beach/Cal Poly Pomona,0.7,25826,GRE,55,Biden
31996,RMG Research,0,16271,IND,45,Biden
25551,Clarity,-1.3,11662,PSL,44,Harris
47465,Ohio Northern University Institute for Civics and Public Policy,-1.2,10375,CON,53,Biden
20821,SurveyMonkey,-0.3,18637,PSL,41,Biden
27845,National Research,-1.2,1825,DEM,48,Trump
10450,Leger,-0.7,17287,OTH,39,Trump
85339,Angus Reid,-0.2,10742,DEM,54,Trump
61249,PureSpectrum,0.1,6520,REP,50,Biden
34251,PureSpectrum,0.6,17022,DEM,60,Stein
70953,Muhlenberg,-1.2,19233,DEM,58,Trump
2874,Bullfinch,-1.3,15892,CON,49,Trump
26319,U. North Florida,0.2,19005,IND,48,Stein
64777,Global Strategy Group/North Star Opinion Research,-1.3,7698,DEM,40,Trump
69696,Fabrizio/Impact,-0.2,20777,DEM,58,Biden
68006,University of Delaware,-0.9,16325,OTH,44,Kennedy
17711,Trafalgar Group/InsiderAdvantage,-0.7,20237,GRE,51,Kennedy
37699,1983 Labs,0,9112,REP,54,Oliver
45200,Innovative Research Group,-0.2,23388,REP,47,Biden
56174,National Research,-0.6,19721,REP,56,Oliver
83403,Arc Insights,-0.7,14320,UNK,51,West
22942,ARW Strategies,NA,16973,UNK,50,Stein
72094,University of Houston/Texas Southern University,-0.7,26163,PSL,51,Manchin
17301,Winthrop U.,0.1,18111,LIB,40,Stein
25261,"Cor Services, Inc.",-1.5,15261,LIB,47,Trump
5723,Change Research,-1.3,25141,REP,49,Harris
29866,USC Dornsife/CSU Long Beach/Cal Poly Pomona,-0.3,8695,REP,45,Biden
5115,Capitol Weekly,-0.6,12728,LIB,62,Harris
25231,Impact Research,-0.2,7053,CON,54,West
71191,Meeting Street Insights,-0.4,16564,GRE,49,Trump
51122,TIPP,-1.5,6344,IND,53,West
35068,HarrisX/Harris Poll,-1.5,3975,OTH,52,Biden
15702,Emerson,-0.3,8470,DEM,48,Trump
13310,Gateway Political Strategies,-0.5,26198,CON,57,DeSantis
18804,National Public Affairs,1.6,20596,REP,48,Trump
35261,Global Strategy Group,-1.1,20306,PSL,48,Harris
88522,YouGov/Center for Working Class Politics,-0.2,1260,GRE,46,Kennedy
64938,WPAi,0.2,6311,REP,47,Harris
57576,Cor Strategies,-0.6,16410,REP,59,Trump
12241,UMass Amherst/YouGov,-1.2,9768,DEM,42,Trump
66241,Split Ticket,-0.7,5420,DEM,55,Trump
16332,Z to A Research,0.6,2908,CON,62,Stein
34645,KAConsulting LLC,-0.2,14991,PSL,53,Kennedy
70775,Hoffman Research,0.3,16026,DEM,54,Biden
8339,CNN/SSRS,-1.5,508,REP,43,West
76129,DHM Research,1.7,15231,LIB,53,West
30657,J.L. Partners,-0.7,12281,REP,51,West
88371,University of Maryland/Washington Post,-0.7,24941,REP,56,DeSantis
1819,Global Strategy Group,-1.1,13276,GRE,56,Trump
32102,Wick,-0.8,12465,PSL,40,Biden
3172,Ipsos,-1.5,16997,UNK,50,Harris
47695,GQR,-1.5,17051,LIB,60,Stein
49871,Global Strategy Group,0.6,20159,PSL,34,Harris
66935,KAConsulting LLC,0.6,10473,LIB,42,Trump
80992,SoonerPoll.com,-0.9,5603,LIB,58,Biden
56336,USC Dornsife/CSU Long Beach/Cal Poly Pomona,0.1,21883,UNK,47,Harris
79452,SurveyUSA/High Point University,-0.3,8203,DEM,43,Biden
37240,Iron Light,-0.8,4203,PSL,48,Harris
57326,National Research,-1.5,25832,CON,61,Trump
45367,Washington Post/George Mason University,-0.7,2059,DEM,48,Trump
8735,SurveyMonkey,-0.8,15636,LIB,51,Stein
16196,PPIC,-1,11611,GRE,46,Stein
12518,National Public Affairs,-0.1,2003,OTH,50,Biden
21356,Tarrance,-0.9,845,LIB,38,Stein
40909,Kaplan Strategies,-0.2,11785,IND,47,Trump
29455,St. Anselm,-0.9,11455,GRE,56,Oliver
9055,McCourtney Institute/YouGov,1.7,25028,PSL,42,Trump
24003,Civiqs,-0.6,15738,OTH,50,Biden
9931,New Bridge Strategy/Aspect Strategic,0.7,3698,GRE,42,Kennedy
5401,Fabrizio Ward,-0.8,3529,OTH,35,Biden
12826,3W Insights,-1.3,933,IND,52,Harris
84122,Spry Strategies,-0.4,11142,DEM,49,Kennedy
47751,WPAi,-1,438,CON,58,Biden
74820,Innovative Research Group,0,4784,LIB,50,Stein
8361,U. Houston,-0.4,7731,CON,61,Kennedy
34559,PPP,-0.7,18987,CON,47,Biden
35303,Keating Research,-1.5,3458,CON,46,Trump
74425,Differentiators,-0.5,10177,PSL,53,Harris
10071,Cygnal,-0.9,17323,OTH,54,Cruz
2752,Cygnal/Aspect Strategic,-1.3,24955,CON,41,Biden
71946,ActiVote,1.6,16311,GRE,48,Trump
73328,East Carolina University,-1,6949,DEM,48,Biden
49698,Trafalgar Group,0.4,17157,DEM,55,West
84735,McLaughlin,-0.7,23544,OTH,50,Harris
17777,Remington,0.3,137,LIB,48,Biden
33461,Gateway Political Strategies,0.2,25740,IND,50,Manchin
62761,High Point University,0.2,14938,UNK,42,Trump
4508,Causeway Solutions,-1,24987,LIB,59,Biden
82760,Data for Progress,-0.7,12191,GRE,56,Biden
17516,PureSpectrum,0.4,19421,REP,63,Harris
27107,Suffolk,-0.2,21211,GRE,53,Trump
33571,Benenson Strategy Group/GS Strategy Group,0,16299,OTH,52,Trump
71771,Trafalgar Group/InsiderAdvantage,0.2,20567,LIB,51,Harris
64623,Praecones Analytica,-0.8,6667,PSL,40,Harris
28167,Pan Atlantic Research,NA,21460,DEM,45,Biden
80969,Research & Polling,0.6,1436,DEM,44,Kennedy
53663,OnMessage Inc.,-0.5,11323,GRE,45,Trump
85186,Civiqs,0.4,15625,DEM,55,Stein
26411,3W Insights,-1.1,22356,IND,46,DeSantis
57585,MassINC Polling Group,-0.5,9301,OTH,56,Trump
84735,Research & Polling,-0.5,11930,PSL,37,West
68881,Fabrizio/GBAO,-1.1,20117,REP,56,Trump
76290,SoCal Strategies,0.3,12780,CON,49,West
81963,SSRS,0.3,16055,GRE,51,Biden
87875,New Bridge Strategy/Aspect Strategic,1.6,1086,OTH,58,Trump
70998,Premise,-0.2,10904,OTH,56,Oliver
53486,Impact Research,-0.5,12669,GRE,47,Trump
48221,University of Maryland/Washington Post,0.2,897,IND,53,Harris
3298,Patriot Polling,-1.1,2801,DEM,47,Trump
10735,Research America,-0.8,5513,LIB,47,Trump
80880,Pew,-0.7,17365,REP,53,Harris
37145,Capitol Weekly,-0.7,2559,CON,60,Trump
12312,Bullfinch,-0.2,13424,LIB,40,West
51107,Data for Progress,0.6,17403,PSL,48,Kennedy
5367,Hunt Research,1.7,24575,PSL,57,Biden
65972,Emerson,-0.8,21665,DEM,57,Oliver
22513,EPIC/MRA,NA,1238,UNK,41,Kennedy
47257,VCreek/AMG,0.3,24467,GRE,45,Trump
44854,Data Orbital,-1.5,15982,IND,46,Trump
61969,Civiqs,0.1,24940,CON,51,West
15392,Prime Group,0.4,4711,REP,59,Stein
19396,The Washington Post,-1.5,25350,LIB,65,Biden
6572,Cor Strategies,0.7,2117,OTH,35,Trump
51956,P2 Insights,-0.3,12792,GRE,47,Trump
34044,Trafalgar Group,0.4,356,IND,55,DeSantis
86742,VCreek/AMG,0.6,12528,UNK,46,Biden
80233,Selzer,-1.5,12935,OTH,47,Stein
69943,University of Texas at Tyler,-1.1,10153,OTH,48,Harris
15155,Survey Center on American Life,-0.7,7348,LIB,57,Trump
37144,CNN/SSRS,-0.9,24369,PSL,47,Stein
18803,Civiqs,-1.3,6254,LIB,55,Trump
54272,National Public Affairs,1.7,16310,OTH,52,Biden
60864,Cor Strategies,0.7,18695,IND,48,Biden
42140,Echelon Insights/GBAO,0,13031,CON,52,Harris
57803,Research & Polling,-0.9,16112,OTH,53,Trump
6669,The Tyson Group,-1.1,10845,REP,60,Harris
69682,Bullfinch,1.7,3286,REP,49,Biden
77146,University of Texas at Tyler,0.4,13983,GRE,45,Stein
27453,Public Opinion Strategies,-0.1,16113,GRE,35,Kennedy
14765,Suffolk,0.2,3520,REP,56,Harris
68054,CWS Research,1.7,10056,PSL,53,Harris
66629,The Washington Post,0.1,1628,LIB,58,West
25516,"Cor Services, Inc.",0.1,23350,REP,49,Biden
58737,Civiqs,0.2,20090,UNK,41,Kennedy
41607,McLaughlin,-0.1,23225,PSL,63,Stein
37172,SoCal Strategies,-1.1,3376,PSL,56,Kennedy
69474,Impact Research,0.2,5729,DEM,41,Trump
14938,Keating Research,0.1,5123,REP,49,Kennedy
81218,Abacus Data,-0.3,7944,DEM,53,Biden
43043,Abacus Data,-0.5,5214,REP,48,Trump
47518,Kaplan Strategies,-0.5,23501,IND,45,Oliver
35572,1892 Polling,0.2,1502,LIB,51,DeSantis
15771,Digital Research,-1.3,1418,CON,41,Biden
85940,P2 Insights,-0.7,10516,DEM,47,Biden
20998,WPAi,-0.7,11167,GRE,51,West
39765,DHM Research,-0.5,6716,REP,59,Trump
74489,Gateway Political Strategies,-0.6,13971,OTH,58,Trump
64522,Data Orbital,NA,8606,UNK,47,Harris
84275,Echelon Insights,-0.4,26060,LIB,49,Kennedy
24512,The Washington Post,0.2,11837,LIB,45,Harris
62555,University of Massachusetts Lowell/YouGov,-0.2,5222,GRE,52,Biden
23376,East Carolina University,-0.2,12197,IND,66,Harris
69528,co/efficient,0.1,12364,OTH,66,Trump
52716,Navigator,-1.2,13309,REP,50,Harris
15191,Praecones Analytica,-0.6,21629,PSL,65,Stein
3932,Glengariff Group Inc.,-0.4,415,GRE,50,Oliver
63690,Emerson,0.2,9399,OTH,39,Stein
19775,Gateway Political Strategies,-0.9,13920,LIB,52,Stein
86362,Spry Strategies,-1,838,LIB,47,West
46958,Navigator,-1.1,21077,LIB,45,Biden
57746,Meeting Street Insights,0.3,4571,DEM,60,West
43629,East Carolina University,0.2,22513,PSL,39,Trump
1912,Kaplan Strategies,0.4,8,UNK,42,Trump
71778,Harris Poll,0.7,15656,LIB,47,Trump
60650,Arc Insights,0.1,25775,UNK,58,Oliver
74655,Research Co.,-1.5,20239,IND,46,Trump
57200,U. Massachusetts - Lowell,-1.1,18118,CON,43,Haley
53330,SurveyUSA/High Point University,-0.2,12201,LIB,55,Biden
18581,ARW Strategies,0.1,9303,OTH,41,Kennedy
21284,Probolsky Research,0.4,23230,GRE,60,DeSantis
84288,VCreek/AMG,-1,25168,CON,45,DeSantis
62103,Data Orbital,0.2,4263,CON,46,Harris
25192,UMBC,-0.8,6302,DEM,51,Trump
58596,Research Co.,-0.2,21792,IND,45,Hogan
48446,HarrisX,-1.3,2305,CON,44,Trump
76804,USC Dornsife/CSU Long Beach/Cal Poly Pomona,0.7,14976,DEM,37,Biden
63714,Tulchin Research,-0.4,12509,DEM,48,Harris
13304,Research & Polling,1.6,798,UNK,46,Oliver
11674,Focaldata,-0.6,3623,IND,59,Oliver
27840,YouGov,0.6,12264,IND,47,Stein
60007,Project Home Fire,-1.2,772,OTH,40,Harris
8288,Lord Ashcroft Polls,-0.1,14604,GRE,44,Biden
49708,Impact Research,-0.7,10925,UNK,49,Trump
51230,ARW Strategies,-0.1,6247,CON,52,Trump
66570,Fabrizio/GBAO,-0.1,5043,UNK,52,Trump
37285,SurveyUSA/High Point University,-0.8,2298,REP,52,Trump
37799,AtlasIntel,-0.4,22127,DEM,38,Trump
69544,Slingshot Strategies,NA,23110,UNK,54,Harris
17541,Quinnipiac,-0.6,16095,PSL,58,Trump
59213,NewsNation/Decision Desk HQ,-0.5,13148,DEM,71,Shapiro
6415,Praecones Analytica,-0.8,3011,OTH,40,Harris
41924,Lake Research,0.2,20463,DEM,47,Biden
3630,Focaldata,-0.2,3485,LIB,43,DeSantis
32588,Targoz Market Research,-1,10985,OTH,44,Harris
16585,ARW Strategies,-1,7029,GRE,45,Biden
22365,NORC,-1,9539,GRE,53,Trump
82471,PRRI,0.2,9708,PSL,50,Stein
44635,Hart/POS,-0.6,18186,LIB,46,Trump
69683,Hart Research Associates,-1.1,19754,CON,50,Harris
19934,Abacus Data,-0.6,17735,CON,52,Trump
50482,1983 Labs,-0.4,1103,CON,60,Biden
65554,American Pulse,-1.3,17238,IND,43,Trump
66586,MassINC Polling Group,-0.9,7062,LIB,48,Trump
63926,Differentiators,-1,5813,GRE,55,Harris
55187,VCreek/AMG,-1.2,7986,PSL,53,Trump
65783,PPP,-0.3,15558,DEM,56,Biden
57754,Capitol Weekly,-0.4,16938,PSL,65,Oliver
82799,P2 Insights,NA,21850,CON,47,Trump
60028,Fabrizio,-1,20335,DEM,43,Trump
60542,Data for Progress,-1.3,25899,PSL,45,Trump
5253,Probolsky Research,-0.1,13871,REP,43,Trump
44511,Meredith College,-0.4,12482,IND,61,Harris
53573,Prime Group,0.3,24205,LIB,48,Biden
55063,Data Viewpoint,0,18260,UNK,48,Trump
56330,Elway,0.7,13278,UNK,57,Trump
56892,Suffolk,-1.1,19526,CON,40,Oliver
81312,YouGov,-1.2,14415,OTH,49,Biden
33600,Alaska Survey Research,1.7,11733,REP,47,Harris
43375,SSRS,0.3,15615,PSL,40,Trump
9056,Echelon Insights/GBAO,-0.4,24171,REP,39,Kennedy
13541,Trafalgar Group/InsiderAdvantage,-1.1,23398,GRE,53,Kennedy
36526,Axis Research,-0.2,8736,PSL,45,Harris
15323,Rasmussen,-0.8,2636,UNK,48,Kennedy
71780,YouGov/Center for Working Class Politics,1.7,18483,CON,61,Stein
39753,SoCal Research,0.4,11469,REP,45,Harris
77752,Big Village,1.6,25273,PSL,40,Trump
45322,NewsNation/Decision Desk HQ,1.6,1134,REP,57,Biden
48489,Cor Strategies,-1.3,11639,UNK,45,Trump
58144,Fabrizio/Impact,0.3,23425,IND,47,West
5553,Arc Insights,0,1684,OTH,63,Biden
42334,Gateway Political Strategies,-1.3,21562,LIB,50,Oliver
46322,Bowling Green State University/YouGov,-1.3,16577,DEM,46,DeSantis
38015,Pan Atlantic Research,-1,15614,DEM,48,Harris
71584,RMG Research,-0.4,23149,IND,46,Biden
21293,Innovative Research Group,1.7,2500,DEM,45,Trump
17581,Landmark Communications,-0.9,481,PSL,56,Biden
13544,Gateway Political Strategies,0.3,17819,PSL,53,Harris
12895,Bendixen & Amandi International,-0.1,5419,CON,48,Biden
82342,HarrisX/Harris Poll,-1.1,1441,CON,40,Trump
54096,Targoz Market Research,-1,24559,IND,49,Biden
11186,Redfield & Wilton Strategies,NA,4572,LIB,43,Trump
83066,YouGov Blue,0.2,21198,DEM,49,Biden
41650,U. New Hampshire,-0.4,11381,GRE,48,West
23905,USC Dornsife/CSU Long Beach/Cal Poly Pomona,0.4,14868,LIB,52,Trump
66224,The Washington Post,-0.6,12622,GRE,58,Trump
85995,U. New Hampshire,-0.5,2058,CON,33,Biden
84124,Differentiators,-1.2,23942,REP,56,Stein
86216,Fabrizio/Impact,-0.9,5252,PSL,57,Harris
55305,HarrisX/Harris Poll,0.7,2196,OTH,55,Trump
64537,PRRI,0.1,24951,IND,50,Trump
57788,Cygnal,-0.8,22376,REP,42,Kishore
77183,National Research,0.1,19535,PSL,52,DeSantis
33915,InsiderAdvantage,0.7,24967,LIB,43,Oliver
46943,SoCal Strategies,1.7,23768,REP,39,Harris
80072,Manhattan Institute,1.6,8671,GRE,50,Harris
80488,Fabrizio Ward,-0.5,22595,OTH,53,Biden
54641,SoCal Research,0.1,24710,GRE,42,West
44495,The Political Matrix/The Listener Group,-0.2,22338,CON,38,Harris
43971,Quinnipiac,0.6,14984,LIB,58,Biden
7080,The Political Matrix/The Listener Group,0.7,6910,GRE,47,Trump
26203,McCourtney Institute/YouGov,0.7,18695,PSL,38,Trump
16518,Fleming & Associates,-1.3,5004,PSL,51,DeSantis
87077,The Tyson Group,0.2,7579,DEM,42,Trump
23350,National Public Affairs,0.1,21455,IND,55,Harris
31729,Research & Polling,0.4,6788,PSL,49,Trump
30399,McLaughlin,-0.3,15073,DEM,47,Biden
8657,Winthrop U.,NA,24847,OTH,43,Stein
23482,Quantus Insights,-1.5,12890,GRE,41,DeSantis
6402,CNN/SSRS,NA,17955,GRE,46,Biden
24635,PEM Management Corporation,-0.5,21611,REP,46,Trump
83680,Mitchell,-0.4,3300,UNK,57,Kennedy
55010,SoCal Research,-1.3,12236,REP,69,Harris
43702,Patriot Polling,-0.6,25574,IND,53,Biden
78754,Washington Post/George Mason University,1.6,17278,CON,53,Biden
13626,Zogby,0.4,14867,OTH,52,Harris
5264,Washington Post/George Mason University,-0.7,19692,UNK,51,Harris
8296,MassINC Polling Group,0.7,11175,LIB,34,Harris
8403,Focaldata,0.4,9889,IND,54,Biden
39232,AtlasIntel,-0.2,16004,DEM,50,Trump
56264,Wick,-1.1,6601,UNK,39,Oliver
46746,National Public Affairs,-0.4,5560,IND,51,Trump
60980,InsiderAdvantage,-0.6,10912,IND,33,Trump
2941,Gonzales Research & Media Services,-1.1,3531,IND,52,Trump
3444,U. Massachusetts - Lowell,-0.7,3697,REP,40,DeSantis
71343,Split Ticket,0.1,11429,GRE,54,Biden
3590,NewsNation/Decision Desk HQ,1.7,20113,CON,48,Trump
41091,Impact Research,-0.4,19631,REP,44,Trump
9051,Zogby,-0.2,17122,REP,53,Trump
31330,Global Strategy Group/North Star Opinion Research,1.7,21212,PSL,40,Harris
26163,Research America,0.4,6141,UNK,44,Trump
71868,Cor Strategies,0.3,24690,OTH,49,Biden
82346,PureSpectrum,0.6,7173,DEM,53,Kennedy
37669,Noble Predictive Insights,1.7,16723,REP,71,Trump
49386,YouGov Blue,-0.7,7694,DEM,68,Biden
22536,Strategies 360,-1.5,11310,REP,40,West
75548,Noble Predictive Insights,1.6,2822,GRE,42,West
34274,Emerson,-1.2,21439,IND,59,Trump
19260,Siena/NYT,-1.3,18511,UNK,48,Biden
51099,SSRS,-1.5,23809,PSL,50,Trump
24066,PPP,0.7,5039,IND,45,Trump
22285,Blueprint Polling,-0.1,18019,CON,54,Biden
61299,"Cor Services, Inc.",-0.7,5338,CON,37,Trump
31174,Big Village,-0.6,7866,CON,50,Trump
51705,Target Insyght,-1,2616,REP,41,Trump
68006,Split Ticket,0.6,25348,REP,57,Biden
62602,Pan Atlantic Research,-0.4,2069,DEM,45,Stein
30446,Hoffman Research,-0.8,20883,LIB,49,Biden
82165,Quinnipiac,0.3,3942,LIB,49,Harris
225,Cherry Communications,-1,16862,PSL,52,Manchin
37050,Differentiators,-0.8,15851,UNK,58,Biden
44414,Florida Atlantic University,1.7,15051,CON,42,Stein
34782,Kaiser Family Foundation,-0.3,6566,IND,57,Trump
1666,CWS Research,-1.1,24950,CON,53,Biden
26721,John Zogby Strategies,-1,9008,LIB,54,Trump
40982,Wick,0.3,11237,IND,52,Stein
26864,Faucheux Strategies,0.7,9077,CON,40,Kennedy
50574,Bullfinch,0.1,4638,GRE,46,Trump
13926,Digital Research,0.4,13819,LIB,56,Trump
60042,UpOne Insights/BSG,NA,20846,REP,59,Trump
2404,American Pulse,-1.5,12539,OTH,41,Trump
44716,Elway,-0.7,15878,LIB,57,Trump
29620,Cherry Communications,-0.2,22698,REP,48,Trump
14075,Susquehanna,-0.9,22863,REP,49,Biden
55429,Susquehanna,-0.3,15014,UNK,42,DeSantis
26715,Elway,-1,20353,GRE,45,Trump
77590,VoteTXT,-1.5,23718,GRE,41,Kennedy
26948,Virginia Commonwealth U.,-0.1,4697,PSL,43,Harris
24158,Florida Atlantic University/Mainstreet Research,-0.5,6168,DEM,41,Biden
60142,Keating Research,-0.4,959,GRE,55,Biden
48183,KAConsulting LLC,-0.8,21027,GRE,67,Oliver
23710,RMG Research,0.2,13263,REP,41,Biden
36858,University of Houston/Texas Southern University,-0.1,2640,DEM,52,Stein
72002,U. New Hampshire,-1.1,6856,IND,53,Trump
47915,Winthrop U.,-1.2,6712,OTH,50,DeSantis
60573,Ohio Northern University Institute for Civics and Public Policy,-1.3,16484,LIB,47,Harris
75670,DHM Research,-1.2,553,CON,52,Kennedy
72274,Fabrizio/McLaughlin,0.3,10850,OTH,44,Biden
44502,Redfield & Wilton Strategies,-1.5,19408,IND,42,Stein
3977,Outward Intelligence,0.7,20289,DEM,55,Whitmer
16556,U. New Hampshire,-0.3,16042,LIB,44,Trump
21636,U. Rhode Island,-0.7,25062,LIB,39,West
1666,University of Maryland/Washington Post,1.7,18525,REP,53,Trump
77977,Global Strategy Group,-0.2,5938,IND,45,Trump
26383,Digital Research,0.1,13426,LIB,52,Trump
13902,Victory Insights,0.6,17092,OTH,47,Biden
